registro_id,uf,sindicato,categoria,ano,campo,valor_atual,status_atual,origem,fonte,fonte_textual,data_extracao,observacao,opcoes_identificadas,prioridade_revisao,acao_sugerida,decisao_sugerida,decisao_final,valor_revisado,observacao_revisor,revisor,data_revisao
REG-SE-SINDTIC-2025,SE,Sindtic SE,Tecnologia da Informação e Comunicações,2025,auxilio_alimentacao,32.0,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA QUARTA - AUXÍLIO ALIMENTAÇÃO INICIO DA VIGÊNCIA DA CLÁUSULA: 01/05/2025 Será devido auxílio alimentação no valor facial de R$ 32,00 (trinta e dois reais), por dia efetivamente trabalhado, não integrando o salário, na forma dos parágrafos da presente Cláusula, podendo ser repassado em dinheiro sob a nomenclatura de AUXÍLIO ALIMENTAÇÃO CCT, ou creditado em tíquetes/cartão alimentação, sendo disponibilizado em formato de saldo livre para utilização do trabalhador, respeitada a legislação trabalhista vigente. PARÁGRAFO PRIMEIRO - Os créditos no cartão alimentação estarão liberados …",2026-06-15,,,média,validar,validar,validar,32.0,,,
REG-SE-SINDTIC-2025,SE,Sindtic SE,Tecnologia da Informação e Comunicações,2025,plr,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de PLR não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SE-SINDTIC-2025,SE,Sindtic SE,Tecnologia da Informação e Comunicações,2025,hora_extra,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,"Cláusula localizada, mas valor/percentual não pôde ser identificado automaticamente",,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SE-SINDTIC-2025,SE,Sindtic SE,Tecnologia da Informação e Comunicações,2025,sobreaviso,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA VIGÉSIMA TERCEIRA - SOBREAVISO As empresas poderão escalar empregados no regime de sobreaviso. PARÁGRAFO PRIMEIRO - As horas de sobreaviso, para todos os efeitos, serão contadas à razão de 1/3 (um terço) do salário-hora normal. PARÁGRAFO SEGUNDO - A partir do momento em que o empregado de sobreaviso for solicitado a atender à empresa, o sobreaviso cessará, passando a remuneração a ser efetuada por horário extraordinário. Saúde e Segurança do Trabalhador Condições de Ambiente de Trabalho",2026-06-15,,,média,validar,validar,validar,,,,
REG-SE-SINDTIC-2025,SE,Sindtic SE,Tecnologia da Informação e Comunicações,2025,jornada,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA VIGÉSIMA - JORNADA DE TRABALHO A duração normal do trabalho para os trabalhadores abrangidos por essa convenção é de 44 (quarenta e quatro) horas, salvo aqueles que exercem funções cuja duração máxima da jornada semanal é reduzida por força de lei específica. PARÁGRAFO PRIMEIRO - As empresas deverão observar as disposições estabelecidas na legislação pertinente vigente no tocante ao controle da jornada de trabalho. PARÁGRAFO SEGUNDO - As empresas poderão adotar sistemas alternativos eletrônicos de controle de ponto, conforme disposto na Portaria nº 373 do Ministério do Trabalho, deven…",2026-06-15,Cláusula de jornada encontrada; carga horária requer revisão,,média,validar,validar,validar,,,,
REG-SE-SINTTEL-2024,SE,Sinttel SE,Telecomunicações,2024,piso_salarial,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SE-SINTTEL-2024,SE,Sinttel SE,Telecomunicações,2024,adicional_noturno,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SE-SINTTEL-2024,SE,Sinttel SE,Telecomunicações,2024,auxilio_alimentacao,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SE-SINTTEL-2024,SE,Sinttel SE,Telecomunicações,2024,plr,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SE-SINTTEL-2024,SE,Sinttel SE,Telecomunicações,2024,hora_extra,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SE-SINTTEL-2024,SE,Sinttel SE,Telecomunicações,2024,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SE-SINTTEL-2024,SE,Sinttel SE,Telecomunicações,2024,jornada,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SP-SENALBA-2025,SP,Senalba SP,Serviços Administrativos,2025,piso_salarial,1852.0,conflito,pdf_cct,PDF da CCT,"CLÁUSULA TERCEIRA - PISO SALARIAL Fica assegurado um salário normativo para os empregados abrangidos por essa convenção, a partir de 1º de março de 2025, no valor de R$ 1.852,00 (hum mil oitocentos e cinquenta e dois reais), para a jornada de trabalho legalmente prevista. Parágrafo único - Para os instrutores/monitores remunerados por hora, o piso salarial será no valor mínimo de R$ 13,09 (treze reais e nove centavos) por hora trabalhada, devendo ser acrescentado ao cálculo do salário, o valor correspondente ao descanso semanal remunerado. REAJUSTES/CORREÇÕES SALARIAIS",2026-06-15,"Múltiplos valores identificados: 1852.0, 13.09",,alta,revisar_conflito,marcar_conflito,marcar_conflito,1852.0,,,
REG-SP-SENALBA-2025,SP,Senalba SP,Serviços Administrativos,2025,adicional_noturno,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA PRIMEIRA - ADICIONAL NOTURNO A remuneração do trabalho noturno será acrescida do adicional de 35% (trinta e cinco por cento), para fins do artigo 73 da CLT. OUTROS ADICIONAIS",2026-06-15,,,média,validar,validar,validar,,,,
REG-SP-SENALBA-2025,SP,Senalba SP,Serviços Administrativos,2025,auxilio_alimentacao,28.32,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA QUARTA - VALE REFEIÇÃO O empregador concederá 22 (vinte e dois) vales refeição por mês, no valor de R$ 28,32 (vinte e oito reais e trinta e dois centavos) cada um, ao empregado que cumpra jornada de trabalho igual ou superior 40 horas semanais. Parágrafo primeiro - O empregado com jornada de trabalho estabelecida no caput e que trabalhe menos de cinco dias na semana (ou regime de escala), receberá quantidade de vales proporcionalmente aos dias trabalhados. Parágrafo segundo - Os vales serão entregues até o dia de pagamento do salário mensal e seu valor será integralmente subsid…",2026-06-15,,,média,validar,validar,validar,28.32,,,
REG-SP-SENALBA-2025,SP,Senalba SP,Serviços Administrativos,2025,plr,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de PLR não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SP-SENALBA-2025,SP,Senalba SP,Serviços Administrativos,2025,hora_extra,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA - HORAS EXTRAS A hora extraordinária será remunerada na forma abaixo: a) 50% (cinquenta por cento) de acréscimo, em relação a hora normal, quando trabalhada em qualquer dia de segunda-feira a sábado, desde que não ultrapasse o limite de duas horas diárias; b)100% (cem por cento) de acréscimo, em relação a hora normal, as horas trabalhadas excedentes ao limite da letra ""a"", bem como aquelas trabalhadas em dias de repouso. ADICIONAL NOTURNO",2026-06-15,"Percentuais diferentes para dias úteis, sábados, domingos e feriados",,média,validar,validar,validar,,,,
REG-SP-SENALBA-2025,SP,Senalba SP,Serviços Administrativos,2025,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de sobreaviso não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SP-SENALBA-2025,SP,Senalba SP,Serviços Administrativos,2025,jornada,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de jornada de trabalho não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SP-SPAPTEP-2025,SP,Spaptep SP,Automação e Processamento,2025,piso_salarial,2035.0,conflito,pdf_cct,PDF da CCT,"CLÁUSULA TERCEIRA - PISO SALARIAL Ficam estabelecidos os seguintes pisos salariais a partir de 01/04/2025: PARA AGÊNCIAS/EMPRESAS COM ATÉ 40 EMPREGADOS EM 31/03/2025 (a) São PauloCapital = R$ 2.035,00(dois mil e trinta e cinco reais) por mês; (b) São Paulo – Interior, Litoral e Grande São Paulo = R$ 1.590,00(mil quinhentos e noventa reais) por mês. PARA AGÊNCIAS/EMPRESAS COM MAIS DE 40 EMPREGADOS EM 31/03/2025 (a) São PauloCapital = R$ 2.180,00(dois mil cento e oitenta reais) por mês; (b) São Paulo – Interior, Litoral e Grande São Paulo = R$ 1.600,00(mil e seiscentos reais) por mês. O piso sal…",2026-06-15,"Múltiplos valores identificados: 2035.0, 1590.0, 2180.0, 1600.0",,alta,revisar_conflito,marcar_conflito,marcar_conflito,2035.0,,,
REG-SP-SPAPTEP-2025,SP,Spaptep SP,Automação e Processamento,2025,adicional_noturno,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de adicional noturno não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SP-SPAPTEP-2025,SP,Spaptep SP,Automação e Processamento,2025,auxilio_alimentacao,43.0,conflito,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA SEXTA - VALE REFEIÇÃO/ VALE ALIMENTAÇÃO A partir de 01/04/2025, fica estabelecido o fornecimento de Vale-Refeição/Alimentação, na mesma proporção dos dias úteis trabalhados, em cada mês, nos valores diários abaixo indicados e de acordo com os seguintes critérios: PARA AGÊNCIAS/EMPRESAS COM ATÉ 40 EMPREGADOS EM 31/03/2025 (a) – Capital=R$ 43,00 (quarenta e três reais) (b) – Interior, Litoral e Grande São Paulo=R$ 26,00 (vinte e seis reais) O fornecimento deste vale-refeição/ alimentação fica limitado para os empregados que ganham até R$ 14.610,00 (quatorze mil seiscentos e dez r…",2026-06-15,"Múltiplos valores identificados: 43.0, 26.0, 14610.0, 46.0, 28.0, 19000.0",,alta,revisar_conflito,marcar_conflito,marcar_conflito,43.0,,,
REG-SP-SPAPTEP-2025,SP,Spaptep SP,Automação e Processamento,2025,plr,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de PLR não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SP-SPAPTEP-2025,SP,Spaptep SP,Automação e Processamento,2025,hora_extra,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA QUARTA - HORAS EXTRAORDINÁRIAS As horas extraordinárias serão remuneradas, sempre em dinheiro, com adicional de 100% (cem por cento) calculado sobre o valor da hora normal. Em qualquer hipótese, para serem consideradas extraordinárias, devem ser previamente autorizadas pela empresa, por escrito. PARTICIPAÇÃO NOS LUCROS E/OU RESULTADOS",2026-06-15,,,média,validar,validar,validar,,,,
REG-SP-SPAPTEP-2025,SP,Spaptep SP,Automação e Processamento,2025,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de sobreaviso não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SP-SPAPTEP-2025,SP,Spaptep SP,Automação e Processamento,2025,jornada,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de jornada de trabalho não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SP-SINDICATAO-2025,SP,Sindicatão SP,Tecnologia da Informação,2025,piso_salarial,1980.0,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA TERCEIRA - PISO SALARIAL Para os empregados abrangidos pela presente Convenção Coletiva, independentemente da idade, sujeitos ao regime de trabalho de tempo integral, ficam assegurados como pisos salariais os seguintes valores: 3.1. Para empregados contratados e que exerçam as funções de: “Office boy"" - CBO 4122-05; Recepcionista - CBO 4221-05; Faxineiro - CBO 5143-20; Porteiro - CBO 5174-10; Auxiliar de Serviços Gerais - CBO 5143; Copeira - CBO 5134-25; Atendente de Negócios - CBO 2532-25; Entrevistador de Pesquisas de Campo - CBO 4241-15; o valor mensal correspondente a R$ 1.980,00 …",2026-06-15,,,média,validar,validar,validar,1980.0,,,
REG-SP-SINDICATAO-2025,SP,Sindicatão SP,Tecnologia da Informação,2025,adicional_noturno,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,"Cláusula localizada, mas valor/percentual não pôde ser identificado automaticamente",,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SP-SINDICATAO-2025,SP,Sindicatão SP,Tecnologia da Informação,2025,auxilio_alimentacao,31.0,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA TERCEIRA - AUXILIO REFEIÇÃO OU ALIMENTAÇÃO As empresas fornecerão aos seus empregados, mensalmente, em número idêntico ao dos dias a serem trabalhados no mês, tíquetes de auxílio refeição ou alimentação com valor facial unitário de, no mínimo, R$ 31,00 (trinta e um reais). 13.1. O benefício previsto nesta cláusula é devido inclusive para empregados em regime de “home office”, trabalho remoto ou externo. 13.2. Os tíquetes deverão ser fornecidos até o último dia útil do mês imediatamente anterior àquele ao qual se refere o benefício, compensando-se no mês subsequente as eventuais…",2026-06-15,,,média,validar,validar,validar,31.0,,,
REG-SP-SINDICATAO-2025,SP,Sindicatão SP,Tecnologia da Informação,2025,plr,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA QUINQUAGÉSIMA SEXTA - PARTICIPAÇÃO NOS LUCROS OU RESULTADOS Tendo em vista os termos constantes da Lei nº 10.101, de 19 de dezembro de 2000, que dispõe sobre a Participação dos Trabalhadores nos Lucros ou Resultados, em sistema vigente desde dezembro de 1994, os Sindicatos Convenentes recomendam às empresas que promovam estudos destinados ao estabelecimento de plano de participação dos empregados nos lucros ou resultados. 56.1. Como forma de estimular a implementação do previsto no “caput”, as Entidades Sindicais convenentes disponibilizarão modelos de acordos de PLR.",2026-06-15,Cláusula de PLR encontrada; valor/regra específica requer revisão,,média,validar,validar,validar,,,,
REG-SP-SINDICATAO-2025,SP,Sindicatão SP,Tecnologia da Informação,2025,hora_extra,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,"Cláusula localizada, mas valor/percentual não pôde ser identificado automaticamente",,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SP-SINDICATAO-2025,SP,Sindicatão SP,Tecnologia da Informação,2025,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de sobreaviso não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SP-SINDICATAO-2025,SP,Sindicatão SP,Tecnologia da Informação,2025,jornada,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de jornada de trabalho não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-SP-SINDPD-2024,SP,Sindpd SP,Tecnologia da Informação,2024,piso_salarial,1615.0,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA TERCEIRA - SALÁRIOS NORMATIVOS. www3.mte.gov.br/sistemas/mediador/Resumo/ResumoVisualizar?NrSolicitacao=MR001707/2024&CNPJ=55537666000175&CEI= 1/20 07/05/2024, 18:41 Mediador - Extrato Convenção Coletiva Fica assegurado para os empregados abrangidos por esta CONVENÇÃO COLETIVA DE TRABALHO, salário normativo que obedecerá aos seguintes critérios: A) aplicável ao digitador: R$ 2.025,00 (dois mil, e vinte e cinco reais), jornada de 30 (trinta) horas semanais; B) aplicável aos empregados integrantes da menor função e/ou atividade administrativa: R$ 1.615,00 (um mil, seicentos e quinze rea…",2026-06-15,,,média,validar,validar,validar,1615.0,,,
REG-SP-SINDPD-2024,SP,Sindpd SP,Tecnologia da Informação,2024,adicional_noturno,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA TERCEIRA - HORAS NOTURNAS. As horas noturnas previstas pelo artigo 73 da CLT ficam, por força da presente CONVENÇÃO COLETIVA DE TRABALHO, ampliadas para o período das 22:00 (vinte e duas) horas de um dia às 06:00 (seis) horas do dia seguinte e serão remuneradas com adicional de 30% (trinta por cento),preservados os percentuais superiores, condições de transporte e de alimentação que já venham sendo adotados pelas Empresas. Parágrafo único – As empresas deverão garantir transporte gratuitamente ao empregado, durante o período de trabalho compreendido no horário das 22:00 (vinte …",2026-06-15,,,média,validar,validar,validar,,,,
REG-SP-SINDPD-2024,SP,Sindpd SP,Tecnologia da Informação,2024,auxilio_alimentacao,28.0,conflito,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA SÉTIMA - AUXÍLIO REFEIÇÃO E/OU AUXÍLIO ALIMENTAÇÃO. As Empresas deverão fornecer Auxílio Refeição e/ou Auxílio Alimentação no valor mínimo de R$ 28,00 (vinte e oito reais) por dia, 22 (vinte e dois) dias por mês, deduzidos os descontos legais, quando houver, do mês precedente, pagos antecipadamente, para jornada de oito horas diárias. Parágrafo 1º - Faculta-se à Empresa os benefícios da Lei do PAT - Lei nº 6.321, de 14 de abril de 1976, regulamentada pelo Decreto nº 5, de 14 de janeiro de 1991. Parágrafo 2º - As Empresas que forneçam Auxílio Refeição para os seus empregados pod…",2026-06-15,"Múltiplos valores identificados: 28.0, 30.0",,alta,revisar_conflito,marcar_conflito,marcar_conflito,28.0,,,
